country,year,length_stay
Costa Rica,2015,10.5
Costa Rica,2016,10.0
Costa Rica,2017,10.6
Costa Rica,2018,10.7
Costa Rica,2001,11.1
Costa Rica,2002,11.1
Costa Rica,2003,10.9
Costa Rica,2004,11.2
Costa Rica,2005,11.6
Costa Rica,2006,11.6
Costa Rica,2007,11.6
Costa Rica,2008,11.8
Costa Rica,2007,3.4
Costa Rica,2008,3.2
Costa Rica,2009,3.2
Costa Rica,2010,3.1
Costa Rica,2011,3.2
Costa Rica,2012,3.2
Costa Rica,2013,3.2
Costa Rica,2014,3.2
Costa Rica,2015,3.1
Costa Rica,2016,3.0
Costa Rica,2017,2.9
Costa Rica,2018,2.9
Costa Rica,2001,5.2
Costa Rica,2002,5.5
Costa Rica,2003,5.5
Costa Rica,2004,5.8
Costa Rica,2005,5.9
Costa Rica,2006,6.0
Costa Rica,2007,6.0
Costa Rica,2008,6.1
Costa Rica,2009,6.4
Costa Rica,2010,6.6
Costa Rica,2011,6.7
Costa Rica,2012,6.5
Costa Rica,2013,6.5
Costa Rica,2014,6.3
Costa Rica,2015,6.7
Costa Rica,2016,6.1
Costa Rica,2017,5.9
Costa Rica,2018,6.3
Costa Rica,2001,7.3
Costa Rica,2002,7.6
Costa Rica,2003,8.3
Costa Rica,2004,7.8
Costa Rica,2005,7.9
Costa Rica,2006,8.1
Costa Rica,2007,8.0
Costa Rica,2008,9.3
Costa Rica,2009,8.3
Costa Rica,2010,8.2
Costa Rica,2011,8.4
Costa Rica,2012,7.7
Costa Rica,2013,8.1
Costa Rica,2014,8.2
Costa Rica,2015,7.4
Costa Rica,2016,7.3
Costa Rica,2017,7.6
Costa Rica,2018,7.8
Costa Rica,2001,7.4
Costa Rica,2002,7.6
Costa Rica,2003,7.8
Costa Rica,2004,8.1
Costa Rica,2005,8.4
Costa Rica,2006,8.7
Costa Rica,2007,8.0
Costa Rica,2006,13.7
Costa Rica,2007,13.8
Costa Rica,2008,13.6
Costa Rica,2009,13.2
Costa Rica,2010,14.0
Costa Rica,2011,14.0
Costa Rica,2012,13.8
Costa Rica,2013,13.5
Costa Rica,2014,12.6
Costa Rica,2015,13.2
Costa Rica,2016,11.7
Costa Rica,2017,11.6
Costa Rica,2018,11.8
Costa Rica,2001,3.1
Costa Rica,2002,3.1
Costa Rica,2003,3.1
Costa Rica,2004,3.0
Costa Rica,2005,3.2
Costa Rica,2006,2.9
Costa Rica,2007,3.2
Costa Rica,2008,2.8
Costa Rica,2009,2.9
Costa Rica,2010,2.7
Costa Rica,2011,3.6
Costa Rica,2012,3.1
Costa Rica,2013,3.5
Costa Rica,2014,3.2
Costa Rica,2015,3.1
Costa Rica,2016,3.6
Costa Rica,2017,3.8
Costa Rica,2018,3.4
Costa Rica,2001,5.5
Costa Rica,2002,7.7
Costa Rica,2003,7.3
Costa Rica,2004,7.1
Costa Rica,2005,8.5
Costa Rica,2006,11.3
Costa Rica,2007,10.0
Costa Rica,2008,10.3
Costa Rica,2009,8.5
Costa Rica,2010,10.7
Costa Rica,2011,11.3
Costa Rica,2012,7.3
Costa Rica,2013,6.0
Costa Rica,2014,4.9
Costa Rica,2015,4.7
Costa Rica,2016,3.9
Costa Rica,2017,7.4
Costa Rica,2018,8.4
Costa Rica,2001,3.8
Costa Rica,2002,3.6
Costa Rica,2003,3.6
Costa Rica,2004,3.5
Costa Rica,2005,3.5
Costa Rica,2006,3.3
Costa Rica,2005,7.8
Costa Rica,2006,8.0
Costa Rica,2007,8.5
Costa Rica,2008,9.5
Costa Rica,2009,7.9
Costa Rica,2010,8.4
Costa Rica,2011,7.6
Costa Rica,2012,8.1
Costa Rica,2013,7.9
Costa Rica,2014,8.3
Costa Rica,2015,7.4
Costa Rica,2016,5.7
Costa Rica,2017,6.3
Costa Rica,2018,6.0
Costa Rica,2001,9.2
Costa Rica,2002,9.5
Costa Rica,2003,8.8
Costa Rica,2004,10.0
Costa Rica,2005,9.3
Costa Rica,2006,8.9
Costa Rica,2007,8.8
Costa Rica,2008,8.8
Costa Rica,2009,9.8
Costa Rica,2010,8.7
Costa Rica,2011,9.6
Costa Rica,2012,8.4
Costa Rica,2013,8.7
Costa Rica,2014,8.5
Costa Rica,2015,8.0
Costa Rica,2016,7.5
Costa Rica,2017,7.4
Costa Rica,2018,6.9
Costa Rica,2001,10.4
Costa Rica,2002,9.9
Costa Rica,2003,10.2
Costa Rica,2004,11.0
Costa Rica,2005,11.8
Costa Rica,2006,11.4
Costa Rica,2007,11.3
Costa Rica,2008,11.4
Costa Rica,2009,11.2
Costa Rica,2010,11.7
Costa Rica,2011,12.0
Costa Rica,2012,10.4
Costa Rica,2013,9.3
Costa Rica,2014,9.9
Costa Rica,2015,9.1
Costa Rica,2016,7.6
Costa Rica,2017,7.5
Costa Rica,2018,8.1
Costa Rica,2001,13.4
Costa Rica,2002,13.0
Costa Rica,2003,13.3
Costa Rica,2004,13.3
Costa Rica,2005,13.4
Costa Rica,2004,11.1
Costa Rica,2005,11.3
Costa Rica,2006,12.3
Costa Rica,2007,11.8
Costa Rica,2008,12.4
Costa Rica,2009,8.8
Costa Rica,2010,10.7
Costa Rica,2011,12.9
Costa Rica,2012,12.4
Costa Rica,2013,12.8
Costa Rica,2014,12.0
Costa Rica,2015,12.2
Costa Rica,2016,10.6
Costa Rica,2017,9.7
Costa Rica,2018,9.5
Costa Rica,2001,7.3
Costa Rica,2002,7.3
Costa Rica,2003,7.1
Costa Rica,2004,6.6
Costa Rica,2005,7.1
Costa Rica,2006,6.2
Costa Rica,2007,6.8
Costa Rica,2008,6.9
Costa Rica,2009,6.4
Costa Rica,2010,6.8
Costa Rica,2011,6.2
Costa Rica,2012,5.5
Costa Rica,2013,5.7
Costa Rica,2014,5.6
Costa Rica,2015,4.9
Costa Rica,2016,4.9
Costa Rica,2017,4.7
Costa Rica,2018,4.5
Costa Rica,2001,6.4
Costa Rica,2002,5.9
Costa Rica,2003,6.4
Costa Rica,2004,6.2
Costa Rica,2005,6.2
Costa Rica,2006,6.4
Costa Rica,2007,6.5
Costa Rica,2008,6.8
Costa Rica,2009,6.4
Costa Rica,2010,5.9
Costa Rica,2011,6.0
Costa Rica,2012,5.9
Costa Rica,2013,5.5
Costa Rica,2014,5.8
Costa Rica,2015,5.3
Costa Rica,2016,5.1
Costa Rica,2017,5.3
Costa Rica,2018,5.2
Costa Rica,2001,7.6
Costa Rica,2002,8.2
Costa Rica,2003,7.6
Costa Rica,2004,8.1
Costa Rica,2003,8.1
Costa Rica,2004,8.2
Costa Rica,2005,8.5
Costa Rica,2006,8.5
Costa Rica,2007,8.9
Costa Rica,2008,8.9
Costa Rica,2009,8.8
Costa Rica,2010,9.0
Costa Rica,2011,9.0
Costa Rica,2012,8.7
Costa Rica,2013,8.8
Costa Rica,2014,8.5
Costa Rica,2015,8.6
Costa Rica,2016,7.8
Costa Rica,2017,7.8
Costa Rica,2018,7.8
Costa Rica,2006,8.1
Costa Rica,2007,8.5
Costa Rica,2008,8.6
Costa Rica,2009,8.0
Costa Rica,2010,8.5
Costa Rica,2011,8.5
Costa Rica,2012,8.7
Costa Rica,2013,9.0
Costa Rica,2014,9.9
Costa Rica,2015,8.8
Costa Rica,2016,8.3
Costa Rica,2017,8.7
Costa Rica,2018,8.7
Costa Rica,2018,10.4
Costa Rica,2001,11.3
Costa Rica,2002,11.6
Costa Rica,2003,11.9
Costa Rica,2004,10.4
Costa Rica,2005,9.7
Costa Rica,2006,10.4
Costa Rica,2007,10.5
Costa Rica,2008,10.3
Costa Rica,2009,11.2
Costa Rica,2010,9.7
Costa Rica,2011,12.0
Costa Rica,2012,11.4
Costa Rica,2013,9.6
Costa Rica,2014,10.5
Costa Rica,2015,9.4
Costa Rica,2016,9.4
Costa Rica,2017,9.8
Costa Rica,2018,7.8
Costa Rica,2001,5.1
Costa Rica,2002,4.9
Costa Rica,2003,4.9
Costa Rica,2004,5.0
Costa Rica,2005,4.5
Costa Rica,2006,4.6
Costa Rica,2007,4.2
Costa Rica,2008,3.2
Costa Rica,2009,3.1
Costa Rica,2010,4.6
Costa Rica,2011,4.7
Costa Rica,2012,3.8
Costa Rica,2013,4.6
Costa Rica,2014,4.4
Costa Rica,2015,4.2
Costa Rica,2016,3.2
Costa Rica,2017,5.5
Costa Rica,2018,4.9
Costa Rica,2001,8.4
Costa Rica,2002,8.2
Costa Rica,2003,8.2
Costa Rica,2004,8.5
Costa Rica,2005,8.7
Costa Rica,2006,8.6
Costa Rica,2007,8.4
Costa Rica,2008,8.2
Costa Rica,2009,7.9
Costa Rica,2010,7.7
Costa Rica,2011,8.1
Costa Rica,2012,8.1
Costa Rica,2013,7.9
Costa Rica,2014,8.0
Costa Rica,2015,8.6
Costa Rica,2016,7.3
Costa Rica,2017,7.8
Costa Rica,2018,8.0
Costa Rica,2017,11.3
Costa Rica,2018,11.4
Costa Rica,2001,8.5
Costa Rica,2002,7.4
Costa Rica,2003,7.9
Costa Rica,2004,7.5
Costa Rica,2005,7.9
Costa Rica,2006,8.4
Costa Rica,2007,8.8
Costa Rica,2008,8.7
Costa Rica,2009,8.2
Costa Rica,2010,8.4
Costa Rica,2011,8.9
Costa Rica,2012,8.8
Costa Rica,2013,8.3
Costa Rica,2014,7.9
Costa Rica,2015,7.4
Costa Rica,2016,7.2
Costa Rica,2017,6.6
Costa Rica,2018,7.1
Costa Rica,2001,7.1
Costa Rica,2002,7.9
Costa Rica,2003,7.4
Costa Rica,2004,7.3
Costa Rica,2005,7.8
Costa Rica,2006,8.3
Costa Rica,2007,7.4
Costa Rica,2008,8.1
Costa Rica,2009,7.8
Costa Rica,2010,6.6
Costa Rica,2011,8.3
Costa Rica,2012,10.1
Costa Rica,2013,10.1
Costa Rica,2014,9.6
Costa Rica,2015,8.4
Costa Rica,2016,8.6
Costa Rica,2017,8.0
Costa Rica,2018,9.3
Costa Rica,2001,12.1
Costa Rica,2002,11.9
Costa Rica,2003,11.6
Costa Rica,2004,11.6
Costa Rica,2005,11.9
Costa Rica,2006,11.9
Costa Rica,2007,13.0
Costa Rica,2008,12.6
Costa Rica,2009,12.3
Costa Rica,2010,11.9
Costa Rica,2011,11.6
Costa Rica,2012,11.3
Costa Rica,2013,11.2
Costa Rica,2014,10.4
Costa Rica,2015,10.6
Costa Rica,2016,9.8
Costa Rica,2017,10.8
Costa Rica,2016,6.8
Costa Rica,2017,6.0
Costa Rica,2018,7.2
Costa Rica,2001,9.2
Costa Rica,2002,9.0
Costa Rica,2003,8.4
Costa Rica,2004,8.5
Costa Rica,2005,8.1
Costa Rica,2006,8.6
Costa Rica,2007,9.5
Costa Rica,2008,9.1
Costa Rica,2009,8.8
Costa Rica,2010,8.5
Costa Rica,2011,8.6
Costa Rica,2012,7.9
Costa Rica,2013,8.0
Costa Rica,2014,8.0
Costa Rica,2015,7.8
Costa Rica,2016,7.6
Costa Rica,2017,6.5
Costa Rica,2018,6.5
Costa Rica,2001,9.1
Costa Rica,2002,8.4
Costa Rica,2003,8.1
Costa Rica,2004,8.2
Costa Rica,2005,8.0
Costa Rica,2006,8.5
Costa Rica,2007,8.9
Costa Rica,2008,8.2
Costa Rica,2009,7.6
Costa Rica,2010,7.9
Costa Rica,2011,9.1
Costa Rica,2012,8.8
Costa Rica,2013,8.4
Costa Rica,2014,7.5
Costa Rica,2015,7.0
Costa Rica,2016,6.7
Costa Rica,2017,6.1
Costa Rica,2018,6.6
Costa Rica,2001,19.4
Costa Rica,2002,12.2
Costa Rica,2003,11.4
Costa Rica,2004,13.3
Costa Rica,2005,11.3
Costa Rica,2006,12.9
Costa Rica,2007,14.0
Costa Rica,2008,13.2
Costa Rica,2009,13.2
Costa Rica,2010,11.0
Costa Rica,2011,12.2
Costa Rica,2012,13.0
Costa Rica,2013,13.2
Costa Rica,2014,12.6
Costa Rica,2015,11.7
Costa Rica,2016,12.4
Costa Rica,2015,4.1
Costa Rica,2016,4.4
Costa Rica,2017,4.5
Costa Rica,2018,4.9
Costa Rica,2001,8.8
Costa Rica,2002,8.3
Costa Rica,2003,8.2
Costa Rica,2004,8.3
Costa Rica,2005,8.4
Costa Rica,2006,8.7
Costa Rica,2007,9.0
Costa Rica,2008,8.5
Costa Rica,2009,8.3
Costa Rica,2010,8.5
Costa Rica,2011,8.9
Costa Rica,2012,8.7
Costa Rica,2013,8.7
Costa Rica,2014,8.5
Costa Rica,2015,8.4
Costa Rica,2016,7.7
Costa Rica,2017,7.8
Costa Rica,2018,8.0
Costa Rica,2001,8.4
Costa Rica,2002,7.9
Costa Rica,2003,7.8
Costa Rica,2004,8.0
Costa Rica,2005,8.5
Costa Rica,2006,8.5
Costa Rica,2007,8.9
Costa Rica,2008,8.5
Costa Rica,2009,8.4
Costa Rica,2010,8.5
Costa Rica,2011,8.8
Costa Rica,2012,8.7
Costa Rica,2013,8.8
Costa Rica,2014,9.0
Costa Rica,2015,9.0
Costa Rica,2016,8.6
Costa Rica,2017,9.0
Costa Rica,2018,9.5
Costa Rica,2001,8.9
Costa Rica,2002,7.8
Costa Rica,2003,7.4
Costa Rica,2004,6.8
Costa Rica,2005,6.9
Costa Rica,2006,7.6
Costa Rica,2007,8.5
Costa Rica,2008,7.9
Costa Rica,2009,7.8
Costa Rica,2010,7.2
Costa Rica,2011,7.8
Costa Rica,2012,8.2
Costa Rica,2013,8.6
Costa Rica,2014,8.1
Costa Rica,2015,7.5
Costa Rica,2014,4.5
Costa Rica,2015,4.5
Costa Rica,2016,4.7
Costa Rica,2017,4.7
Costa Rica,2018,4.5
Costa Rica,2001,2.3
Costa Rica,2002,2.0
Costa Rica,2003,2.2
Costa Rica,2004,2.0
Costa Rica,2005,2.0
Costa Rica,2006,2.1
Costa Rica,2007,2.1
Costa Rica,2008,2.2
Costa Rica,2009,2.1
Costa Rica,2010,2.3
Costa Rica,2011,2.2
Costa Rica,2012,2.6
Costa Rica,2013,2.8
Costa Rica,2014,3.2
Costa Rica,2015,2.8
Costa Rica,2016,3.9
Costa Rica,2017,3.1
Costa Rica,2018,2.5
Costa Rica,2001,4.5
Costa Rica,2002,4.0
Costa Rica,2003,4.0
Costa Rica,2004,4.0
Costa Rica,2005,4.3
Costa Rica,2006,4.7
Costa Rica,2007,4.8
Costa Rica,2008,5.3
Costa Rica,2009,4.8
Costa Rica,2010,4.9
Costa Rica,2011,4.7
Costa Rica,2012,4.4
Costa Rica,2013,4.9
Costa Rica,2014,4.9
Costa Rica,2015,5.1
Costa Rica,2016,4.8
Costa Rica,2017,5.1
Costa Rica,2018,5.1
Costa Rica,2001,4.7
Costa Rica,2002,4.2
Costa Rica,2003,4.5
Costa Rica,2004,4.7
Costa Rica,2005,4.5
Costa Rica,2006,4.4
Costa Rica,2007,4.3
Costa Rica,2008,4.6
Costa Rica,2009,3.6
Costa Rica,2010,4.2
Costa Rica,2011,4.4
Costa Rica,2012,4.3
Costa Rica,2013,4.1
Costa Rica,2014,4.2
Costa Rica,2013,6.3
Costa Rica,2014,6.4
Costa Rica,2015,10.2
Costa Rica,2016,6.0
Costa Rica,2017,5.6
Costa Rica,2018,5.9
Costa Rica,2001,5.8
Costa Rica,2002,5.8
Costa Rica,2003,5.5
Costa Rica,2004,6.1
Costa Rica,2005,5.6
Costa Rica,2006,6.5
Costa Rica,2007,6.7
Costa Rica,2008,5.4
Costa Rica,2009,6.2
Costa Rica,2010,7.1
Costa Rica,2011,6.7
Costa Rica,2012,5.5
Costa Rica,2013,6.1
Costa Rica,2014,5.6
Costa Rica,2015,6.5
Costa Rica,2016,6.1
Costa Rica,2017,6.6
Costa Rica,2018,6.6
Costa Rica,2001,11.8
Costa Rica,2002,10.8
Costa Rica,2003,11.2
Costa Rica,2004,11.0
Costa Rica,2005,11.9
Costa Rica,2006,12.4
Costa Rica,2007,12.4
Costa Rica,2008,11.6
Costa Rica,2009,12.1
Costa Rica,2010,11.8
Costa Rica,2011,11.8
Costa Rica,2012,11.8
Costa Rica,2013,11.9
Costa Rica,2014,12.6
Costa Rica,2015,12.2
Costa Rica,2016,11.5
Costa Rica,2017,13.5
Costa Rica,2018,12.7
Costa Rica,2001,3.6
Costa Rica,2002,3.3
Costa Rica,2003,3.4
Costa Rica,2004,3.3
Costa Rica,2005,3.4
Costa Rica,2006,3.7
Costa Rica,2007,3.8
Costa Rica,2008,4.2
Costa Rica,2009,4.0
Costa Rica,2010,4.0
Costa Rica,2011,3.9
Costa Rica,2012,3.9
Costa Rica,2013,4.4
Costa Rica,2012,10.8
Costa Rica,2013,10.7
Costa Rica,2014,11.3
Costa Rica,2015,11.5
Costa Rica,2016,10.3
Costa Rica,2017,11.6
Costa Rica,2018,11.0
Costa Rica,2001,12.8
Costa Rica,2002,20.8
Costa Rica,2003,19.7
Costa Rica,2004,21.0
Costa Rica,2005,13.8
Costa Rica,2006,12.2
Costa Rica,2007,14.5
Costa Rica,2008,10.6
Costa Rica,2009,127.0
Costa Rica,2010,12.2
Costa Rica,2011,9.9
Costa Rica,2012,11.4
Costa Rica,2013,11.6
Costa Rica,2014,22.1
Costa Rica,2015,11.2
Costa Rica,2016,7.4
Costa Rica,2017,10.7
Costa Rica,2018,8.8
Costa Rica,2001,11.3
Costa Rica,2002,18.7
Costa Rica,2003,9.8
Costa Rica,2004,10.1
Costa Rica,2005,12.5
Costa Rica,2006,11.7
Costa Rica,2007,16.1
Costa Rica,2008,13.4
Costa Rica,2009,13.9
Costa Rica,2010,7.6
Costa Rica,2011,9.3
Costa Rica,2012,7.3
Costa Rica,2013,3.0
Costa Rica,2014,3.8
Costa Rica,2015,5.8
Costa Rica,2016,2.5
Costa Rica,2017,2.5
Costa Rica,2018,2.3
Costa Rica,2001,13.1
Costa Rica,2002,18.9
Costa Rica,2003,5.5
Costa Rica,2004,5.7
Costa Rica,2005,5.3
Costa Rica,2006,12.5
Costa Rica,2007,16.6
Costa Rica,2008,6.5
Costa Rica,2009,11.1
Costa Rica,2010,16.5
Costa Rica,2011,6.4
Costa Rica,2012,7.1
Costa Rica,2011,36.0
Costa Rica,2012,41.4
Costa Rica,2013,66.9
Costa Rica,2014,69.2
Costa Rica,2015,96.6
Costa Rica,2016,91.9
Costa Rica,2017,40.2
Costa Rica,2018,53.6
Costa Rica,2001,17.6
Costa Rica,2002,14.6
Costa Rica,2003,20.0
Costa Rica,2004,14.0
Costa Rica,2005,13.4
Costa Rica,2006,17.6
Costa Rica,2007,16.5
Costa Rica,2008,14.3
Costa Rica,2009,20.0
Costa Rica,2010,14.7
Costa Rica,2011,13.7
Costa Rica,2012,13.9
Costa Rica,2013,15.4
Costa Rica,2014,16.7
Costa Rica,2015,20.8
Costa Rica,2016,17.8
Costa Rica,2017,16.7
Costa Rica,2018,15.1
Costa Rica,2001,103.4
Costa Rica,2008,8.9
Costa Rica,2009,9.0
Costa Rica,2010,9.0
Costa Rica,2011,9.1
Costa Rica,2012,7.4
Costa Rica,2013,7.3
Costa Rica,2014,8.3
Costa Rica,2015,7.4
Costa Rica,2016,7.9
Costa Rica,2017,7.3
Costa Rica,2018,7.6
Costa Rica,2001,5.0
Costa Rica,2002,4.3
Costa Rica,2003,4.4
Costa Rica,2004,4.4
Costa Rica,2005,4.6
Costa Rica,2006,5.3
Costa Rica,2007,5.0
Costa Rica,2008,4.5
Costa Rica,2009,5.1
Costa Rica,2010,5.4
Costa Rica,2011,5.3
Costa Rica,2012,6.0
Costa Rica,2013,5.0
Costa Rica,2014,5.1
Costa Rica,2015,5.1
Costa Rica,2016,4.9
Costa Rica,2017,5.6
Costa Rica,2018,5.4
Costa Rica,2001,5.2
Costa Rica,2002,6.0
Costa Rica,2003,5.8
Costa Rica,2004,6.0
Costa Rica,2005,5.9
Costa Rica,2006,8.3
Costa Rica,2007,6.5
Costa Rica,2008,7.0
Costa Rica,2009,7.9
Costa Rica,2010,8.1
Costa Rica,2011,8.4
Costa Rica,2012,8.3
Costa Rica,2013,8.3
Costa Rica,2014,6.7
Costa Rica,2015,7.0
Costa Rica,2016,5.7
Costa Rica,2017,5.9
Costa Rica,2018,4.7
Costa Rica,2001,11.5
Costa Rica,2002,12.9
Costa Rica,2003,12.2
Costa Rica,2004,11.5
Costa Rica,2005,11.5
Costa Rica,2006,11.8
Costa Rica,2007,11.7
Costa Rica,2008,11.0
Costa Rica,2009,11.9
Costa Rica,2010,11.4
Costa Rica,2011,12.9
Costa Rica,2012,8.9
Costa Rica,2013,9.3
Costa Rica,2014,7.4
Costa Rica,2015,7.7
Costa Rica,2016,7.3
Costa Rica,2017,6.5
Costa Rica,2018,6.2
Costa Rica,2001,7.7
Costa Rica,2002,14.8
Costa Rica,2003,5.7
Costa Rica,2004,8.3
Costa Rica,2005,6.8
Costa Rica,2006,5.7
Costa Rica,2007,6.7
Costa Rica,2008,7.8
Costa Rica,2009,11.4
Costa Rica,2010,8.8
Costa Rica,2011,9.5
Costa Rica,2012,8.7
Costa Rica,2013,7.5
Costa Rica,2014,7.5
Costa Rica,2015,7.0
Costa Rica,2016,7.2
Costa Rica,2017,6.0
Costa Rica,2018,7.6
Costa Rica,2001,6.9
Costa Rica,2002,6.0
Costa Rica,2003,6.4
Costa Rica,2004,6.4
Costa Rica,2005,7.1
Costa Rica,2006,7.0
Costa Rica,2007,6.8
Costa Rica,2008,7.4
Costa Rica,2009,6.6
Costa Rica,2010,7.0
Costa Rica,2011,8.3
Costa Rica,2012,7.2
Costa Rica,2013,7.0
Costa Rica,2014,7.0
Costa Rica,2015,7.7
Costa Rica,2016,6.8
Costa Rica,2017,6.0
Costa Rica,2018,6.5
Costa Rica,2001,3.6
Costa Rica,2002,3.5
Costa Rica,2003,3.5
Costa Rica,2004,3.3
Costa Rica,2005,3.4
Costa Rica,2006,3.6
Costa Rica,2007,3.5
Costa Rica,2008,3.4
Costa Rica,2009,3.2
Costa Rica,2010,3.2
Costa Rica,2011,3.1
Costa Rica,2012,3.1
Costa Rica,2013,3.1
Costa Rica,2014,3.1
Costa Rica,2015,3.1
Costa Rica,2016,3.0
Costa Rica,2017,2.9
Costa Rica,2018,3.0
Costa Rica,2001,2.8
Costa Rica,2002,2.7
Costa Rica,2003,2.7
Costa Rica,2004,2.6
Costa Rica,2005,2.6
Costa Rica,2006,2.9
Costa Rica,2007,2.8
Costa Rica,2008,2.6
Costa Rica,2009,2.8
Costa Rica,2010,2.9
Costa Rica,2011,2.8
Costa Rica,2012,2.7
Costa Rica,2013,2.7
Costa Rica,2014,2.8
Costa Rica,2015,2.7
Costa Rica,2016,2.8
Costa Rica,2017,2.9
Costa Rica,2018,3.0
Costa Rica,2001,4.1
Costa Rica,2002,4.0
Costa Rica,2003,3.6
Costa Rica,2004,4.2
Costa Rica,2005,4.1
Costa Rica,2006,4.4
Costa Rica,2007,4.1
Costa Rica,2008,4.2
Costa Rica,2009,4.5
Costa Rica,2010,4.7
Costa Rica,2011,4.5
Costa Rica,2012,4.5
Costa Rica,2013,4.4
Costa Rica,2014,4.5
Costa Rica,2015,4.4
Costa Rica,2016,4.5
Costa Rica,2017,4.7
Costa Rica,2018,4.5
Costa Rica,2001,8.1
Costa Rica,2002,7.1
Costa Rica,2003,8.1
Costa Rica,2004,6.5
Costa Rica,2005,7.0
Costa Rica,2006,7.0
Costa Rica,2007,7.6
Costa Rica,2008,7.4
Costa Rica,2009,7.8
Costa Rica,2010,7.7
Costa Rica,2011,7.5
Costa Rica,2012,8.1
Costa Rica,2013,7.7
Costa Rica,2014,6.8
Costa Rica,2015,7.3
Costa Rica,2016,5.6
Costa Rica,2017,6.5
Costa Rica,2018,7.3
Costa Rica,2001,6.1
Costa Rica,2002,6.4
Costa Rica,2003,6.1
Costa Rica,2004,5.7
Costa Rica,2005,5.7
Costa Rica,2006,7.3
Costa Rica,2007,6.7
Costa Rica,2008,6.4
Costa Rica,2009,6.2
Costa Rica,2010,6.4
Costa Rica,2011,6.9
Costa Rica,2012,7.0
Costa Rica,2013,6.3
Costa Rica,2014,6.6
Costa Rica,2015,7.4
Costa Rica,2016,6.6
Costa Rica,2017,6.7
Costa Rica,2018,7.4
Costa Rica,2001,6.4
Costa Rica,2002,5.7
Costa Rica,2003,6.0
Costa Rica,2004,5.9
Costa Rica,2005,6.2
Costa Rica,2006,6.9
Costa Rica,2007,7.5
Costa Rica,2008,7.4
Costa Rica,2009,6.9
Costa Rica,2010,7.4
Costa Rica,2011,7.8
Costa Rica,2012,7.3
Costa Rica,2013,8.1
Costa Rica,2014,7.9
Costa Rica,2015,8.3
Costa Rica,2016,8.6
Costa Rica,2017,7.5
Costa Rica,2018,8.5
Costa Rica,2001,5.0
Costa Rica,2002,4.9
Costa Rica,2003,4.9
Costa Rica,2004,4.8
Costa Rica,2005,4.8
Costa Rica,2006,5.2
Costa Rica,2007,5.1
Costa Rica,2008,5.0
Costa Rica,2009,5.1
Costa Rica,2010,5.3
Costa Rica,2011,5.4
Costa Rica,2012,5.3
Costa Rica,2013,5.2
Costa Rica,2014,5.2
Costa Rica,2015,5.2
Costa Rica,2016,5.0
Costa Rica,2017,4.9
Costa Rica,2018,5.0
Costa Rica,2001,3.3
Costa Rica,2002,3.2
Costa Rica,2003,3.0
Costa Rica,2004,2.9
Costa Rica,2005,2.6
Costa Rica,2006,2.7
Costa Rica,2007,2.7
Costa Rica,2008,3.1
Costa Rica,2009,3.1
Costa Rica,2010,2.7
Costa Rica,2011,3.1
Costa Rica,2012,3.2
Costa Rica,2013,3.4
Costa Rica,2014,3.4
Costa Rica,2015,3.6
Costa Rica,2016,3.7
Costa Rica,2017,3.4
Costa Rica,2018,3.6
Costa Rica,2001,3.8
Costa Rica,2002,3.8
Costa Rica,2003,3.9
Costa Rica,2004,4.1
Costa Rica,2005,4.2
Costa Rica,2006,4.5
Costa Rica,2007,4.6
Costa Rica,2008,4.9
Costa Rica,2009,4.9
Costa Rica,2010,5.0
Costa Rica,2011,5.1
Costa Rica,2012,5.4
Costa Rica,2013,4.7
Costa Rica,2014,5.4
Costa Rica,2015,5.2
Costa Rica,2016,4.9
Costa Rica,2017,5.2
Costa Rica,2018,5.2
Costa Rica,2001,9.6
Costa Rica,2002,9.3
Costa Rica,2003,9.6
Costa Rica,2004,9.5
Costa Rica,2005,9.5
Costa Rica,2006,10.3
Costa Rica,2007,10.0
Costa Rica,2008,10.3
Costa Rica,2009,9.7
Costa Rica,2010,9.7
Costa Rica,2011,9.7
Costa Rica,2012,9.7
Costa Rica,2013,9.7
Costa Rica,2014,9.7
Costa Rica,2015,10.0
Costa Rica,2016,10.0
Costa Rica,2017,10.1
Costa Rica,2018,9.6
Costa Rica,2001,4.5
Costa Rica,2002,4.7
Costa Rica,2003,4.7
Costa Rica,2004,5.1
Costa Rica,2005,5.2
Costa Rica,2006,5.5
Costa Rica,2007,5.7
Costa Rica,2008,5.4
Costa Rica,2009,5.1
Costa Rica,2010,5.8
Costa Rica,2011,5.3
Costa Rica,2012,5.6
Costa Rica,2013,5.4
Costa Rica,2014,5.3
Costa Rica,2015,5.2
Costa Rica,2016,5.3
Costa Rica,2017,5.1
Costa Rica,2018,4.9
Costa Rica,2001,10.3
Costa Rica,2002,10.6
Costa Rica,2003,10.2
Costa Rica,2004,10.1
Costa Rica,2005,10.2
Costa Rica,2006,10.4
Costa Rica,2007,11.1
Costa Rica,2008,11.3
Costa Rica,2009,10.2
Costa Rica,2010,11.1
Costa Rica,2011,11.6
Costa Rica,2012,12.0
Costa Rica,2013,12.8
Costa Rica,2014,10.5
Costa Rica,2015,11.1
Costa Rica,2016,10.3
Costa Rica,2017,10.2
Costa Rica,2018,10.5
Costa Rica,2001,4.0
Costa Rica,2002,4.2
Costa Rica,2003,4.5
Costa Rica,2004,4.6
Costa Rica,2005,4.8
Costa Rica,2006,4.6
Costa Rica,2007,4.8
Costa Rica,2008,5.2
Costa Rica,2009,5.2
